ano,capital,Instituição,UF,População,Conta,codigo_conta,nome_conta,valor_empenhado,valor_pago,diferenca_empenhado_pago,taxa_execucao_percentual,valor_pago_per_capita,valor_empenhado_per_capita
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,27 - Desporto e Lazer,27,Desporto e Lazer,19892557.87,18145622.11,1746935.7600000016,91.2181441350257,19.26000606067039,21.1142270469357
2024.0,Campo Grande,Prefeitura Municipal de Campo Grande - MS,MS,942140.0,28 - Encargos Especiais,28,Encargos Especiais,213754303.05,207693904.2,6060398.850000024,97.16478276061538,220.44908845819091,226.88167687392533
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,01 - Legislativa,01,Legislativa,90670108.77,89664951.9,1005156.8699999899,98.89141318607024,129.15480998035272,130.6026537787867
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,04 - Administração,04,Administração,601327499.02,528782239.55,72545259.46999997,87.9358154103664,761.6662723048381,866.1616074751817
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,06 - Segurança Pública,06,Segurança Pública,6067556.74,5617763.03,449793.70999999996,92.58690558203169,8.091914413376278,8.73980436273126
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,08 - Assistência Social,08,Assistência Social,101280458.91,82979445.18,18301013.72999999,81.93036057798409,119.52490072654572,145.88596935659507
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,09 - Previdência Social,09,Previdência Social,455703956.65,455287637.6,416319.0499999523,99.9086426518961,655.8034892631409,656.4031617846175
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,10 - Saúde,10,Saúde,1180465001.47,1007145444.98,173319556.49,85.31768783706674,1450.7081731783062,1700.360394140965
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,11 - Trabalho,11,Trabalho,16441283.07,14342723.56,2098559.51,87.2360356484027,20.659485080173543,23.682283275044508
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,12 - Educação,12,Educação,761071796.76,706813377.65,54258419.110000014,92.87078836175688,1018.105129680631,1096.2598117664681
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,13 - Cultura,13,Cultura,32860881.41,28568418.56,4292462.8500000015,86.93746891191498,41.15040037796509,47.33333152321086
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,14 - Direitos da Cidadania,14,Direitos da Cidadania,5760450.92,5193275.7,567175.2199999997,90.15397877914738,7.480476172642472,8.297444299122498
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,15 - Urbanismo,15,Urbanismo,323676590.19,269589023.99,54087566.19999999,83.28962679437204,388.32027931102033,466.22886217237743
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,16 - Habitação,16,Habitação,15497402.21,14066158.85,1431243.3600000013,90.76462402791311,20.261116912785706,22.32270240722282
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,17 - Saneamento,17,Saneamento,12011587.51,10782268.62,1229318.8900000006,89.76555855771308,15.530949666111626,17.301679971306918
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,18 - Gestão Ambiental,18,Gestão Ambiental,8254795.51,8254795.51,0.0,100.0,11.890337561433732,11.890337561433732
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,20 - Agricultura,20,Agricultura,850229.08,838648.83,11580.25,98.63798471818913,1.2080029931839527,1.224683367807284
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,23 - Comércio e Serviços,23,Comércio e Serviços,20815180.98,18206835.54,2608345.4400000013,87.46902348576168,26.225412880773906,29.982514764261555
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,26 - Transporte,26,Transporte,60523705.53,60183005.86,340699.6700000018,99.43708061656747,86.68855022153595,87.17929939617771
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,27 - Desporto e Lazer,27,Desporto e Lazer,5326801.01,3854072.77,1472728.2399999998,72.35248252684401,5.551467164282299,7.672808133739722
2024.0,Cuiabá,Prefeitura Municipal de Cuiabá - MT,MT,694244.0,28 - Encargos Especiais,28,Encargos Especiais,184500564.13,183598926.5,901637.6299999952,99.51130901184416,264.4587875444368,265.75752059794536
2024.0,Curitiba,Prefeitura Municipal de Curitiba - PR,PR,1871789.0,01 - Legislativa,01,Legislativa,147763157.16,141494095.89,6269061.270000011,95.75735833580505,75.59297329453265,78.94220831514663
2024.0,Curitiba,Prefeitura Municipal de Curitiba - PR,PR,1871789.0,03 - Essencial à Justiça,03,Essencial à Justiça,70751394.67,69631276.87,1120117.799999997,98.41682583753371,37.200387901627806,37.79880887749634
2024.0,Curitiba,Prefeitura Municipal de Curitiba - PR,PR,1871789.0,04 - Administração,04,Administração,929521388.27,839545591.04,89975797.23000002,90.3202015181748,448.52576387616335,496.59517620308696
